"year","size","farmStay","habFact","ppue","catch"
43,0.3,4,4,12.529946855809,231035.844249468
44,0.3,4,4,12.5305687038558,231038.115621554
45,0.3,4,4,12.5310832381947,231040.006725186
46,0.3,4,4,12.5315099525177,231041.583361579
47,0.3,4,4,12.5318645253663,231042.899304517
48,0.3,4,4,12.5321596178697,231043.998629104
49,0.3,4,4,12.532405518315,231044.917559678
50,0.3,4,4,12.532610625477,231045.685976824
2,0.3,5,1,18.1042974803516,319112.501956572
3,0.3,5,1,17.71653092808,314010.647345109
4,0.3,5,1,17.3434447503972,309972.971742412
5,0.3,5,1,16.991315296066,306743.75617414
6,0.3,5,1,16.6656571382512,304153.000113396
7,0.3,5,1,16.3702117210169,302066.861411934
8,0.3,5,1,16.1067267225085,300379.403759004
9,0.3,5,1,15.8751848059602,299006.864749785
10,0.3,5,1,15.6742239763727,297886.335315181
11,0.3,5,1,15.5015913463437,296968.491481103
12,0.3,5,1,15.3545385213231,296214.383779668
13,0.3,5,1,15.2301271680323,295593.179253152
14,0.3,5,1,15.125444338195,295080.335969131
15,0.3,5,1,15.0377406616062,294656.198820146
16,0.3,5,1,14.2233519116208,293102.519341624
17,0.3,5,1,14.0848774311855,291818.7566084
18,0.3,5,1,13.9746332839407,291014.380581376
19,0.3,5,1,13.8930976870941,290602.592867353
20,0.3,5,1,13.8315851071091,290380.58752429
21,0.3,5,1,13.7874319767924,290294.857958412
22,0.3,5,1,13.7553492725358,290262.653035877
23,0.3,5,1,13.7323380197415,290256.046477417
24,0.3,5,1,13.7157779853448,290255.913767295
25,0.3,5,1,13.7037986997036,290254.826478165
26,0.3,5,1,13.6949558653487,290249.03371678
27,0.3,5,1,13.688247425599,290238.276793738
28,0.3,5,1,13.6829617525226,290223.411622131
29,0.3,5,1,13.6786392550242,290205.964267301
30,0.3,5,1,13.6749931283529,290187.467177164
31,0.3,5,1,13.6718536973113,290169.237395316
32,0.3,5,1,13.6691224731655,290152.222090923
33,0.3,5,1,13.666741716172,290136.999934343
34,0.3,5,1,13.6646739741054,290123.8275979
35,0.3,5,1,13.6628903563092,290112.722464411
36,0.3,5,1,13.6613644558183,290103.544523361
37,0.3,5,1,13.660069977154,290096.068034803
38,0.3,5,1,13.6589803413125,290090.034857455
39,0.3,5,1,13.6580692381708,290085.190266527
40,0.3,5,1,13.6573114432323,290081.303596106
41,0.3,5,1,13.656683568838,290078.177801183
42,0.3,5,1,13.6561649847393,290075.653888319
43,0.3,5,1,13.6557375757392,290073.605427805
44,0.3,5,1,13.6553857256872,290071.933394055
45,0.3,5,1,13.6550961740054,290070.560890098
46,0.3,5,1,13.6548578064473,290069.428424094
47,0.3,5,1,13.654661401607,290068.489900924
48,0.3,5,1,13.654499372116,290067.709422545
49,0.3,5,1,13.65436551271,290067.0587884
50,0.3,5,1,13.6542547666489,290066.515591348
2,0.3,5,2,18.1042974803516,319112.501956572
3,0.3,5,2,17.71653092808,314010.647345109
4,0.3,5,2,17.3434447503972,309972.971742412
5,0.3,5,2,16.991315296066,306743.75617414
6,0.3,5,2,16.6656571382512,304153.000113396
7,0.3,5,2,16.3702117210169,302066.861411934
8,0.3,5,2,16.1067267225085,300379.403759004
9,0.3,5,2,15.8751848059602,299006.864749785
10,0.3,5,2,15.6742239763727,297886.335315181
11,0.3,5,2,15.5015913463437,296968.491481103
12,0.3,5,2,15.3545385213231,296214.383779668
13,0.3,5,2,15.2301271680323,295593.179253152
14,0.3,5,2,15.125444338195,295080.335969131
15,0.3,5,2,15.0377406616062,294656.198820146
16,0.3,5,2,13.4595275615497,261413.80617224
17,0.3,5,2,13.3345370579244,260592.662161876
18,0.3,5,2,13.2434145298331,260226.093194749
19,0.3,5,2,13.1839477738433,260195.381869043
20,0.3,5,2,13.1458978316329,260297.445695282
21,0.3,5,2,13.125187238509,260484.94918462
22,0.3,5,2,13.1152512849819,260671.362882782
23,0.3,5,2,13.112433153489,260836.184225876
24,0.3,5,2,13.1138692223812,260969.799465192
25,0.3,5,2,13.1176239619146,261072.678569966
26,0.3,5,2,13.122353438947,261148.06685857
27,0.3,5,2,13.1272323064512,261201.246079751
28,0.3,5,2,13.1317716465272,261237.283545083
29,0.3,5,2,13.1357251995402,261260.8247837
30,0.3,5,2,13.1390175653621,261275.730343696
31,0.3,5,2,13.1416754607691,261285.015343669
32,0.3,5,2,13.1437770372843,261290.872792897
33,0.3,5,2,13.1454190891232,261294.795119453
34,0.3,5,2,13.1466969810756,261297.718180628
35,0.3,5,2,13.1476942596111,261300.172804507
36,0.3,5,2,13.1484787997792,261302.418661525
37,0.3,5,2,13.1491028612422,261304.551223926
38,0.3,5,2,13.1496051039271,261306.57894718
39,0.3,5,2,13.1500133221162,261308.47401785
40,0.3,5,2,13.1503471505744,261310.202078324
41,0.3,5,2,13.1506204440325,261311.737130514
42,0.3,5,2,13.1508465167944,261313.072577908
43,0.3,5,2,13.1510348758608,261314.214312603
44,0.3,5,2,13.1511924713986,261315.176716172
45,0.3,5,2,13.151324561303,261315.978858157
46,0.3,5,2,13.1514352626378,261316.641601368
47,0.3,5,2,13.1515278987452,261317.185547351
48,0.3,5,2,13.1516052299462,261317.629879129
49,0.3,5,2,13.1516696058911,261317.991762062
50,0.3,5,2,13.1517230474266,261318.286090847
2,0.3,5,3,18.1042974803516,319112.501956572
3,0.3,5,3,17.71653092808,314010.647345109
4,0.3,5,3,17.3434447503972,309972.971742412
5,0.3,5,3,16.991315296066,306743.75617414
6,0.3,5,3,16.6656571382512,304153.000113396
7,0.3,5,3,16.3702117210169,302066.861411934
8,0.3,5,3,16.1067267225085,300379.403759004
9,0.3,5,3,15.8751848059602,299006.864749785
10,0.3,5,3,15.6742239763727,297886.335315181
11,0.3,5,3,15.5015913463437,296968.491481103
12,0.3,5,3,15.3545385213231,296214.383779668
13,0.3,5,3,15.2301271680323,295593.179253152
14,0.3,5,3,15.125444338195,295080.335969131
15,0.3,5,3,15.0377406616061,294656.198820146
16,0.3,5,3,13.0138976618146,242593.035477326
17,0.3,5,3,12.8981768361343,242078.097517891
18,0.3,5,3,12.8195023712217,242000.033012756
19,0.3,5,3,12.7741085711675,242218.524141942
20,0.3,5,3,12.7510412905292,242536.820565106
21,0.3,5,3,12.7450573656074,242904.746072905
22,0.3,5,3,12.7479149479225,243213.034680167
23,0.3,5,3,12.7557272413321,243453.725330215
24,0.3,5,3,12.7661801367517,243639.148723773
25,0.3,5,3,12.7777743775837,243783.53328892
26,0.3,5,3,12.7893593973114,243894.616616636
27,0.3,5,3,12.8002578682584,243979.916366987
28,0.3,5,3,12.8100922652509,244045.364555705
29,0.3,5,3,12.8186732207175,244095.385845446
30,0.3,5,3,12.8259710911561,244133.482548525
31,0.3,5,3,12.8320592469678,244162.504176688
32,0.3,5,3,12.8370665146689,244184.717004592
33,0.3,5,3,12.8411443065902,244201.884025415
34,0.3,5,3,12.8444448442214,244215.336964564
35,0.3,5,3,12.8471081557221,244226.052612665
36,0.3,5,3,12.849255943874,244234.730415021
37,0.3,5,3,12.8509899144461,244241.863170942
38,0.3,5,3,12.852392727333,244247.796050792
39,0.3,5,3,12.8535302571292,244252.772433746
40,0.3,5,3,12.8544543029462,244256.967445951
41,0.3,5,3,12.8552053348042,244260.511293686
42,0.3,5,3,12.8558199073943,244263.506413743
43,0.3,5,3,12.8563256973031,244266.034277168
44,0.3,5,3,12.8567438804212,244268.163469704
45,0.3,5,3,12.8570908489133,244269.952631238
46,0.3,5,3,12.8573794415078,244271.452336768
47,0.3,5,3,12.8576198356087,244272.706291477
48,0.3,5,3,12.8578202122388,244273.752265787
49,0.3,5,3,12.8579872440966,244274.622832579
50,0.3,5,3,12.8581264285896,244275.345981389
2,0.3,5,4,18.1042974803516,319112.501956572
3,0.3,5,4,17.71653092808,314010.647345109
4,0.3,5,4,17.3434447503972,309972.971742412
5,0.3,5,4,16.991315296066,306743.75617414
6,0.3,5,4,16.6656571382512,304153.000113396
7,0.3,5,4,16.3702117210169,302066.861411934
8,0.3,5,4,16.1067267225085,300379.403759004
9,0.3,5,4,15.8751848059602,299006.864749785
10,0.3,5,4,15.6742239763727,297886.335315181
11,0.3,5,4,15.5015913463437,296968.491481103
12,0.3,5,4,15.3545385213231,296214.383779668
13,0.3,5,4,15.2301271680323,295593.179253152
14,0.3,5,4,15.125444338195,295080.335969131
15,0.3,5,4,15.0377406616061,294656.198820146
16,0.3,5,4,12.7212703040692,230118.451704178
17,0.3,5,4,12.6117178648454,229810.012759345
18,0.3,5,4,12.5341762732932,229763.144267468
19,0.3,5,4,12.4843038566058,229865.727025464
20,0.3,5,4,12.4535302886793,229999.684238702
21,0.3,5,4,12.4371437468432,230142.097310039
22,0.3,5,4,12.4306791258445,230268.241085992
23,0.3,5,4,12.4315056605933,230387.138337012
24,0.3,5,4,12.4368902866088,230491.935121845
25,0.3,5,4,12.4449588951901,230582.943590727
26,0.3,5,4,12.4544011086321,230662.490827599
27,0.3,5,4,12.4642192022928,230730.808288689
28,0.3,5,4,12.4737713011568,230788.676787063
29,0.3,5,4,12.482642737701,230837.048459446
30,0.3,5,4,12.4906198168524,230877.05374846
31,0.3,5,4,12.4976250448798,230909.868944724
32,0.3,5,4,12.503669054117,230936.635190474
33,0.3,5,4,12.5087869626915,230957.788046236
34,0.3,5,4,12.5130861918111,230974.661201676
35,0.3,5,4,12.5166734758753,230988.215485176
36,0.3,5,4,12.5196495829931,230999.1361834
37,0.3,5,4,12.5221084043026,231007.971795609
38,0.3,5,4,12.5241335960801,231015.153882544
39,0.3,5,4,12.5257976519099,231021.021759819
40,0.3,5,4,12.5271619711086,231025.840706335
41,0.3,5,4,12.5282778228605,231029.818553219
42,0.3,5,4,12.5291933727868,231033.111777371
43,0.3,5,4,12.529946855809,231035.844249468
44,0.3,5,4,12.5305687038558,231038.115621554
45,0.3,5,4,12.5310832381947,231040.006725186
46,0.3,5,4,12.5315099525177,231041.583361579
47,0.3,5,4,12.5318645253663,231042.899304517
48,0.3,5,4,12.5321596178697,231043.998629104
49,0.3,5,4,12.532405518315,231044.917559678
50,0.3,5,4,12.532610625477,231045.685976824
2,0.3,6,1,18.1042974803516,319112.501956572
3,0.3,6,1,17.71653092808,314010.647345109
4,0.3,6,1,17.3434447503972,309972.971742412
5,0.3,6,1,16.991315296066,306743.75617414
6,0.3,6,1,16.6656571382512,304153.000113396
7,0.3,6,1,16.3702117210169,302066.861411934
8,0.3,6,1,16.1067267225085,300379.403759004
9,0.3,6,1,15.8751848059602,299006.864749785
10,0.3,6,1,15.6742239763727,297886.335315181
11,0.3,6,1,15.5015913463437,296968.491481103
12,0.3,6,1,15.3545385213231,296214.383779668
13,0.3,6,1,15.2301271680323,295593.179253152
14,0.3,6,1,15.125444338195,295080.335969131
15,0.3,6,1,15.0377406616062,294656.198820146
16,0.3,6,1,14.2233519116208,293102.519341624
17,0.3,6,1,14.0848774311855,291818.7566084
18,0.3,6,1,13.9746332839407,291014.380581376
19,0.3,6,1,13.8930976870941,290602.592867353
20,0.3,6,1,13.8315851071091,290380.58752429
21,0.3,6,1,13.7874319767924,290294.857958412
22,0.3,6,1,13.7553492725358,290262.653035877
23,0.3,6,1,13.7323380197415,290256.046477417
24,0.3,6,1,13.7157779853448,290255.913767295
25,0.3,6,1,13.7037986997036,290254.826478165
26,0.3,6,1,13.6949558653487,290249.03371678
27,0.3,6,1,13.688247425599,290238.276793738
28,0.3,6,1,13.6829617525226,290223.411622131
29,0.3,6,1,13.6786392550242,290205.964267301
30,0.3,6,1,13.6749931283529,290187.467177164
31,0.3,6,1,13.6718536973113,290169.237395316
32,0.3,6,1,13.6691224731655,290152.222090923
33,0.3,6,1,13.666741716172,290136.999934343
34,0.3,6,1,13.6646739741054,290123.8275979
35,0.3,6,1,13.6628903563092,290112.722464411
36,0.3,6,1,13.6613644558183,290103.544523361
37,0.3,6,1,13.660069977154,290096.068034803
38,0.3,6,1,13.6589803413125,290090.034857455
39,0.3,6,1,13.6580692381708,290085.190266527
40,0.3,6,1,13.6573114432323,290081.303596106
41,0.3,6,1,13.656683568838,290078.177801183
42,0.3,6,1,13.6561649847393,290075.653888319
43,0.3,6,1,13.6557375757392,290073.605427805
44,0.3,6,1,13.6553857256872,290071.933394055
45,0.3,6,1,13.6550961740054,290070.560890098
46,0.3,6,1,13.6548578064473,290069.428424094
47,0.3,6,1,13.654661401607,290068.489900924
48,0.3,6,1,13.654499372116,290067.709422545
49,0.3,6,1,13.65436551271,290067.0587884
50,0.3,6,1,13.6542547666489,290066.515591348
2,0.3,6,2,18.1042974803516,319112.501956572
3,0.3,6,2,17.71653092808,314010.647345109
4,0.3,6,2,17.3434447503972,309972.971742412
5,0.3,6,2,16.991315296066,306743.75617414
6,0.3,6,2,16.6656571382512,304153.000113396
7,0.3,6,2,16.3702117210169,302066.861411934
8,0.3,6,2,16.1067267225085,300379.403759004
9,0.3,6,2,15.8751848059602,299006.864749785
10,0.3,6,2,15.6742239763727,297886.335315181
11,0.3,6,2,15.5015913463437,296968.491481103
12,0.3,6,2,15.3545385213231,296214.383779668
13,0.3,6,2,15.2301271680323,295593.179253152
14,0.3,6,2,15.125444338195,295080.335969131
15,0.3,6,2,15.0377406616062,294656.198820146
16,0.3,6,2,13.4595275615497,261413.80617224
17,0.3,6,2,13.3345370579244,260592.662161876
18,0.3,6,2,13.2434145298331,260226.093194749
19,0.3,6,2,13.1839477738433,260195.381869043
20,0.3,6,2,13.1458978316329,260297.445695282
21,0.3,6,2,13.125187238509,260484.94918462
22,0.3,6,2,13.1152512849819,260671.362882782
23,0.3,6,2,13.112433153489,260836.184225876
24,0.3,6,2,13.1138692223812,260969.799465192
25,0.3,6,2,13.1176239619146,261072.678569966
26,0.3,6,2,13.122353438947,261148.06685857
27,0.3,6,2,13.1272323064512,261201.246079751
28,0.3,6,2,13.1317716465272,261237.283545083
29,0.3,6,2,13.1357251995402,261260.8247837
30,0.3,6,2,13.1390175653621,261275.730343696
31,0.3,6,2,13.1416754607691,261285.015343669
32,0.3,6,2,13.1437770372843,261290.872792897
33,0.3,6,2,13.1454190891232,261294.795119453
34,0.3,6,2,13.1466969810756,261297.718180628
35,0.3,6,2,13.1476942596111,261300.172804507
36,0.3,6,2,13.1484787997792,261302.418661525
37,0.3,6,2,13.1491028612422,261304.551223926
38,0.3,6,2,13.1496051039271,261306.57894718
39,0.3,6,2,13.1500133221162,261308.47401785
40,0.3,6,2,13.1503471505744,261310.202078324
41,0.3,6,2,13.1506204440325,261311.737130514
42,0.3,6,2,13.1508465167944,261313.072577908
43,0.3,6,2,13.1510348758608,261314.214312603
44,0.3,6,2,13.1511924713986,261315.176716172
45,0.3,6,2,13.151324561303,261315.978858157
46,0.3,6,2,13.1514352626378,261316.641601368
47,0.3,6,2,13.1515278987452,261317.185547351
48,0.3,6,2,13.1516052299462,261317.629879129
49,0.3,6,2,13.1516696058911,261317.991762062
50,0.3,6,2,13.1517230474266,261318.286090847
2,0.3,6,3,18.1042974803516,319112.501956572
3,0.3,6,3,17.71653092808,314010.647345109
4,0.3,6,3,17.3434447503972,309972.971742412
5,0.3,6,3,16.991315296066,306743.75617414
6,0.3,6,3,16.6656571382512,304153.000113396
7,0.3,6,3,16.3702117210169,302066.861411934
8,0.3,6,3,16.1067267225085,300379.403759004
9,0.3,6,3,15.8751848059602,299006.864749785
10,0.3,6,3,15.6742239763727,297886.335315181
11,0.3,6,3,15.5015913463437,296968.491481103
12,0.3,6,3,15.3545385213231,296214.383779668
13,0.3,6,3,15.2301271680323,295593.179253152
14,0.3,6,3,15.125444338195,295080.335969131
15,0.3,6,3,15.0377406616061,294656.198820146
16,0.3,6,3,13.0138976618146,242593.035477326
17,0.3,6,3,12.8981768361343,242078.097517891
18,0.3,6,3,12.8195023712217,242000.033012756
19,0.3,6,3,12.7741085711675,242218.524141942
20,0.3,6,3,12.7510412905292,242536.820565106
21,0.3,6,3,12.7450573656074,242904.746072905
22,0.3,6,3,12.7479149479225,243213.034680167
23,0.3,6,3,12.7557272413321,243453.725330215
24,0.3,6,3,12.7661801367517,243639.148723773
25,0.3,6,3,12.7777743775837,243783.53328892
26,0.3,6,3,12.7893593973114,243894.616616636
27,0.3,6,3,12.8002578682584,243979.916366987
28,0.3,6,3,12.8100922652509,244045.364555705
29,0.3,6,3,12.8186732207175,244095.385845446
30,0.3,6,3,12.8259710911561,244133.482548525
31,0.3,6,3,12.8320592469678,244162.504176688
32,0.3,6,3,12.8370665146689,244184.717004592
33,0.3,6,3,12.8411443065902,244201.884025415
34,0.3,6,3,12.8444448442214,244215.336964564
35,0.3,6,3,12.8471081557221,244226.052612665
36,0.3,6,3,12.849255943874,244234.730415021
37,0.3,6,3,12.8509899144461,244241.863170942
38,0.3,6,3,12.852392727333,244247.796050792
39,0.3,6,3,12.8535302571292,244252.772433746
40,0.3,6,3,12.8544543029462,244256.967445951
41,0.3,6,3,12.8552053348042,244260.511293686
42,0.3,6,3,12.8558199073943,244263.506413743
43,0.3,6,3,12.8563256973031,244266.034277168
44,0.3,6,3,12.8567438804212,244268.163469704
45,0.3,6,3,12.8570908489133,244269.952631238
46,0.3,6,3,12.8573794415078,244271.452336768
47,0.3,6,3,12.8576198356087,244272.706291477
48,0.3,6,3,12.8578202122388,244273.752265787
49,0.3,6,3,12.8579872440966,244274.622832579
50,0.3,6,3,12.8581264285896,244275.345981389
2,0.3,6,4,18.1042974803516,319112.501956572
3,0.3,6,4,17.71653092808,314010.647345109
4,0.3,6,4,17.3434447503972,309972.971742412
5,0.3,6,4,16.991315296066,306743.75617414
6,0.3,6,4,16.6656571382512,304153.000113396
7,0.3,6,4,16.3702117210169,302066.861411934
8,0.3,6,4,16.1067267225085,300379.403759004
9,0.3,6,4,15.8751848059602,299006.864749785
10,0.3,6,4,15.6742239763727,297886.335315181
11,0.3,6,4,15.5015913463437,296968.491481103
12,0.3,6,4,15.3545385213231,296214.383779668
13,0.3,6,4,15.2301271680323,295593.179253152
14,0.3,6,4,15.125444338195,295080.335969131
15,0.3,6,4,15.0377406616061,294656.198820146
16,0.3,6,4,12.7212703040692,230118.451704178
17,0.3,6,4,12.6117178648454,229810.012759345
18,0.3,6,4,12.5341762732932,229763.144267468
19,0.3,6,4,12.4843038566058,229865.727025464
20,0.3,6,4,12.4535302886793,229999.684238702
21,0.3,6,4,12.4371437468432,230142.097310039
22,0.3,6,4,12.4306791258445,230268.241085992
23,0.3,6,4,12.4315056605933,230387.138337012
24,0.3,6,4,12.4368902866088,230491.935121845
25,0.3,6,4,12.4449588951901,230582.943590727
26,0.3,6,4,12.4544011086321,230662.490827599
27,0.3,6,4,12.4642192022928,230730.808288689
28,0.3,6,4,12.4737713011568,230788.676787063
29,0.3,6,4,12.482642737701,230837.048459446
30,0.3,6,4,12.4906198168524,230877.05374846
31,0.3,6,4,12.4976250448798,230909.868944724
32,0.3,6,4,12.503669054117,230936.635190474
33,0.3,6,4,12.5087869626915,230957.788046236
34,0.3,6,4,12.5130861918111,230974.661201676
35,0.3,6,4,12.5166734758753,230988.215485176
36,0.3,6,4,12.5196495829931,230999.1361834
37,0.3,6,4,12.5221084043026,231007.971795609
38,0.3,6,4,12.5241335960801,231015.153882544
39,0.3,6,4,12.5257976519099,231021.021759819
40,0.3,6,4,12.5271619711086,231025.840706335
41,0.3,6,4,12.5282778228605,231029.818553219
42,0.3,6,4,12.5291933727868,231033.111777371
43,0.3,6,4,12.529946855809,231035.844249468
44,0.3,6,4,12.5305687038558,231038.115621554
45,0.3,6,4,12.5310832381947,231040.006725186
46,0.3,6,4,12.5315099525177,231041.583361579
47,0.3,6,4,12.5318645253663,231042.899304517
48,0.3,6,4,12.5321596178697,231043.998629104
49,0.3,6,4,12.532405518315,231044.917559678
50,0.3,6,4,12.532610625477,231045.685976824
2,0.3,7,1,18.1042974803516,319112.501956572
3,0.3,7,1,17.71653092808,314010.647345109
4,0.3,7,1,17.3434447503972,309972.971742412
5,0.3,7,1,16.991315296066,306743.75617414
6,0.3,7,1,16.6656571382512,304153.000113396
7,0.3,7,1,16.3702117210169,302066.861411934
8,0.3,7,1,16.1067267225085,300379.403759004
9,0.3,7,1,15.8751848059602,299006.864749785
10,0.3,7,1,15.6742239763727,297886.335315181
11,0.3,7,1,15.5015913463437,296968.491481103
12,0.3,7,1,15.3545385213231,296214.383779668
13,0.3,7,1,15.2301271680323,295593.179253152
14,0.3,7,1,15.125444338195,295080.335969131
15,0.3,7,1,15.0377406616062,294656.198820146
16,0.3,7,1,14.2233519116208,293102.519341624
17,0.3,7,1,14.0848774311855,291818.7566084
18,0.3,7,1,13.9746332839407,291014.380581376
19,0.3,7,1,13.8930976870941,290602.592867353
20,0.3,7,1,13.8315851071091,290380.58752429
21,0.3,7,1,13.7874319767924,290294.857958412
22,0.3,7,1,13.7553492725358,290262.653035877
23,0.3,7,1,13.7323380197415,290256.046477417
24,0.3,7,1,13.7157779853448,290255.913767295
25,0.3,7,1,13.7037986997036,290254.826478165
26,0.3,7,1,13.6949558653487,290249.03371678
27,0.3,7,1,13.688247425599,290238.276793738
28,0.3,7,1,13.6829617525226,290223.411622131
29,0.3,7,1,13.6786392550242,290205.964267301
30,0.3,7,1,13.6749931283529,290187.467177164
31,0.3,7,1,13.6718536973113,290169.237395316
32,0.3,7,1,13.6691224731655,290152.222090923
33,0.3,7,1,13.666741716172,290136.999934343
34,0.3,7,1,13.6646739741054,290123.8275979
35,0.3,7,1,13.6628903563092,290112.722464411
36,0.3,7,1,13.6613644558183,290103.544523361
37,0.3,7,1,13.660069977154,290096.068034803
38,0.3,7,1,13.6589803413125,290090.034857455
39,0.3,7,1,13.6580692381708,290085.190266527
40,0.3,7,1,13.6573114432323,290081.303596106
41,0.3,7,1,13.656683568838,290078.177801183
42,0.3,7,1,13.6561649847393,290075.653888319
43,0.3,7,1,13.6557375757392,290073.605427805
44,0.3,7,1,13.6553857256872,290071.933394055
45,0.3,7,1,13.6550961740054,290070.560890098
46,0.3,7,1,13.6548578064473,290069.428424094
47,0.3,7,1,13.654661401607,290068.489900924
48,0.3,7,1,13.654499372116,290067.709422545
49,0.3,7,1,13.65436551271,290067.0587884
50,0.3,7,1,13.6542547666489,290066.515591348
2,0.3,7,2,18.1042974803516,319112.501956572
3,0.3,7,2,17.71653092808,314010.647345109
4,0.3,7,2,17.3434447503972,309972.971742412
5,0.3,7,2,16.991315296066,306743.75617414
6,0.3,7,2,16.6656571382512,304153.000113396
7,0.3,7,2,16.3702117210169,302066.861411934
8,0.3,7,2,16.1067267225085,300379.403759004
9,0.3,7,2,15.8751848059602,299006.864749785
10,0.3,7,2,15.6742239763727,297886.335315181
11,0.3,7,2,15.5015913463437,296968.491481103
12,0.3,7,2,15.3545385213231,296214.383779668
13,0.3,7,2,15.2301271680323,295593.179253152
14,0.3,7,2,15.125444338195,295080.335969131
15,0.3,7,2,15.0377406616062,294656.198820146
16,0.3,7,2,13.4595275615497,261413.80617224
17,0.3,7,2,13.3345370579244,260592.662161876
18,0.3,7,2,13.2434145298331,260226.093194749
19,0.3,7,2,13.1839477738433,260195.381869043
20,0.3,7,2,13.1458978316329,260297.445695282
21,0.3,7,2,13.125187238509,260484.94918462
22,0.3,7,2,13.1152512849819,260671.362882782
23,0.3,7,2,13.112433153489,260836.184225876
24,0.3,7,2,13.1138692223812,260969.799465192
25,0.3,7,2,13.1176239619146,261072.678569966
26,0.3,7,2,13.122353438947,261148.06685857
27,0.3,7,2,13.1272323064512,261201.246079751
28,0.3,7,2,13.1317716465272,261237.283545083
29,0.3,7,2,13.1357251995402,261260.8247837
30,0.3,7,2,13.1390175653621,261275.730343696
31,0.3,7,2,13.1416754607691,261285.015343669
32,0.3,7,2,13.1437770372843,261290.872792897
33,0.3,7,2,13.1454190891232,261294.795119453
34,0.3,7,2,13.1466969810756,261297.718180628
35,0.3,7,2,13.1476942596111,261300.172804507
36,0.3,7,2,13.1484787997792,261302.418661525
37,0.3,7,2,13.1491028612422,261304.551223926
38,0.3,7,2,13.1496051039271,261306.57894718
39,0.3,7,2,13.1500133221162,261308.47401785
40,0.3,7,2,13.1503471505744,261310.202078324
41,0.3,7,2,13.1506204440325,261311.737130514
42,0.3,7,2,13.1508465167944,261313.072577908
43,0.3,7,2,13.1510348758608,261314.214312603
44,0.3,7,2,13.1511924713986,261315.176716172
45,0.3,7,2,13.151324561303,261315.978858157
46,0.3,7,2,13.1514352626378,261316.641601368
47,0.3,7,2,13.1515278987452,261317.185547351
48,0.3,7,2,13.1516052299462,261317.629879129
49,0.3,7,2,13.1516696058911,261317.991762062
50,0.3,7,2,13.1517230474266,261318.286090847
2,0.3,7,3,18.1042974803516,319112.501956572
3,0.3,7,3,17.71653092808,314010.647345109
4,0.3,7,3,17.3434447503972,309972.971742412
5,0.3,7,3,16.991315296066,306743.75617414
6,0.3,7,3,16.6656571382512,304153.000113396
7,0.3,7,3,16.3702117210169,302066.861411934
8,0.3,7,3,16.1067267225085,300379.403759004
9,0.3,7,3,15.8751848059602,299006.864749785
10,0.3,7,3,15.6742239763727,297886.335315181
11,0.3,7,3,15.5015913463437,296968.491481103
12,0.3,7,3,15.3545385213231,296214.383779668
13,0.3,7,3,15.2301271680323,295593.179253152
14,0.3,7,3,15.125444338195,295080.335969131
15,0.3,7,3,15.0377406616061,294656.198820146
16,0.3,7,3,13.0138976618146,242593.035477326
17,0.3,7,3,12.8981768361343,242078.097517891
18,0.3,7,3,12.8195023712217,242000.033012756
19,0.3,7,3,12.7741085711675,242218.524141942
20,0.3,7,3,12.7510412905292,242536.820565106
21,0.3,7,3,12.7450573656074,242904.746072905
22,0.3,7,3,12.7479149479225,243213.034680167
23,0.3,7,3,12.7557272413321,243453.725330215
24,0.3,7,3,12.7661801367517,243639.148723773
25,0.3,7,3,12.7777743775837,243783.53328892
26,0.3,7,3,12.7893593973114,243894.616616636
27,0.3,7,3,12.8002578682584,243979.916366987
28,0.3,7,3,12.8100922652509,244045.364555705
29,0.3,7,3,12.8186732207175,244095.385845446
30,0.3,7,3,12.8259710911561,244133.482548525
31,0.3,7,3,12.8320592469678,244162.504176688
32,0.3,7,3,12.8370665146689,244184.717004592
33,0.3,7,3,12.8411443065902,244201.884025415
34,0.3,7,3,12.8444448442214,244215.336964564
35,0.3,7,3,12.8471081557221,244226.052612665
36,0.3,7,3,12.849255943874,244234.730415021
37,0.3,7,3,12.8509899144461,244241.863170942
38,0.3,7,3,12.852392727333,244247.796050792
39,0.3,7,3,12.8535302571292,244252.772433746
40,0.3,7,3,12.8544543029462,244256.967445951
41,0.3,7,3,12.8552053348042,244260.511293686
42,0.3,7,3,12.8558199073943,244263.506413743
43,0.3,7,3,12.8563256973031,244266.034277168
44,0.3,7,3,12.8567438804212,244268.163469704
45,0.3,7,3,12.8570908489133,244269.952631238
46,0.3,7,3,12.8573794415078,244271.452336768
47,0.3,7,3,12.8576198356087,244272.706291477
48,0.3,7,3,12.8578202122388,244273.752265787
49,0.3,7,3,12.8579872440966,244274.622832579
50,0.3,7,3,12.8581264285896,244275.345981389
2,0.3,7,4,18.1042974803516,319112.501956572
3,0.3,7,4,17.71653092808,314010.647345109
4,0.3,7,4,17.3434447503972,309972.971742412
5,0.3,7,4,16.991315296066,306743.75617414
6,0.3,7,4,16.6656571382512,304153.000113396
7,0.3,7,4,16.3702117210169,302066.861411934
8,0.3,7,4,16.1067267225085,300379.403759004
9,0.3,7,4,15.8751848059602,299006.864749785
10,0.3,7,4,15.6742239763727,297886.335315181
11,0.3,7,4,15.5015913463437,296968.491481103
12,0.3,7,4,15.3545385213231,296214.383779668
13,0.3,7,4,15.2301271680323,295593.179253152
14,0.3,7,4,15.125444338195,295080.335969131
15,0.3,7,4,15.0377406616061,294656.198820146
16,0.3,7,4,12.7212703040692,230118.451704178
